"","Name","Line.1","Line.2","Town","County","Postcode","full_add","latitude","longitude"
"4377","Bat&Alt LTD","Monkatsu","49 North Cross Road","London","Greater London","SE22 9ET","Monkatsu 49 North Cross Road SE22 9ET London Greater London",51.4575447,-0.07375735
"4378","New Fortune Cookies Restaurant Ltd","1 Queensway","","London","Greater London","W2 4QJ","1 Queensway  W2 4QJ London Greater London",51.5105785,-0.1872374
"4379","Hello Burger Sidcup","94 Station Road","","Sidcup","Greater London","DA15 7DU","94 Station Road  DA15 7DU Sidcup Greater London",51.4334154,0.1027817
"4380","Hello Burger Hayes","34 Hayes Street","","Bromley","Greater London","BR2 7LD","34 Hayes Street  BR2 7LD Bromley Greater London",51.3789897,0.0179782
"4381","Brasserie Cafe Med","21 Loudoun Road","","London","Greater London","NW8 0NB","21 Loudoun Road  NW8 0NB London Greater London",51.53752085,-0.179117670833333
"4382","Hux American Brasserie","25-35 Gloucester Road","","London","Greater London","SW7 4PL","25-35 Gloucester Road  SW7 4PL London Greater London",51.5958235571429,-0.0396739285714286
"4383","The boot public house limited","116 Cromer Street","","London","Greater London","WC1H 8BS","116 Cromer Street  WC1H 8BS London Greater London",51.527567,-0.1241966
"4384","MEMORIES OF INDIA","18 Gloucester Road","","London","Greater London","SW7 4RB","18 Gloucester Road  SW7 4RB London Greater London",51.49914,-0.1838581
"4385","bestro","386 Kings Road","","London","Greater London","SW3 5UZ","386 Kings Road  SW3 5UZ London Greater London",51.48403935,-0.177077982524514
"4386","SENATOR LOUNGE LTD","13 Bell Lane","","London","Greater London","NW4 2BP","13 Bell Lane  NW4 2BP London Greater London",51.5869179,-0.2147969
"4387","Chicken cottage ","290 Bath Road","","Hounslow","Greater London","TW4 7DN","290 Bath Road  TW4 7DN Hounslow Greater London",51.4730651,-0.3865765
"4388","Levante Pide","187 Lewisham High Street","","London","Greater London","SE13 6AA","187 Lewisham High Street  SE13 6AA London Greater London",51.4597757,-0.011333529665073
"4389","tugra restaurant ltd","44 Station Approach","Hayes","Bromley","Greater London","BR2 7EJ","44 Station Approach Hayes BR2 7EJ Bromley Greater London",51.3770944,0.0109875
"4390","Cyprus Mangal Restaurant","45 Warwick Way","","London","Greater London","SW1V 1QS","45 Warwick Way  SW1V 1QS London Greater London",51.4921464,-0.140604998895472
"4391","KTS mile end ltd","558 Mile End Road","","London","Greater London","E3 4PL","558 Mile End Road  E3 4PL London Greater London",51.52463865,-0.0351747751340886
"4392","KEBANA KEBEBESH LIMITED","1 Cranbrook Road","","London","Greater London","IG1 4DU","1 Cranbrook Road  IG1 4DU London Greater London",51.5591192,0.0702445
"4393","385 kEBANA Pindi Ltd","385 High Street North","","London","Greater London","E12 6PG","385 High Street North  E12 6PG London Greater London",51.5414485,0.050618
"4394","Indian Kitchen","64 Caledonian Road","","London","Greater London","N1 9DP","64 Caledonian Road  N1 9DP London Greater London",51.5324428,-0.1198235
"4395","Edgware Rd Cafe Ltd","446 Edgware Road","","London","Greater London","W2 1EG","446 Edgware Road  W2 1EG London Greater London",51.523285,-0.174262367163439
"4396","Bangkok Pad Thai ","112 High Street","","Sutton","Greater London","SM1 1LT","112 High Street  SM1 1LT Sutton Greater London",51.3715068,-0.1945562
"4397","Crosstown  Soho - Doughnuts, Ice Cream & Coffee","4 Broadwick Street","","London","Greater London","W1F 0DA","4 Broadwick Street  W1F 0DA London Greater London",51.51408525,-0.134694602702828
"4398","Crosstown Marylebone - Vegan Doughnuts, Ice Cream & Coffee","5 Picton Place","","London","Greater London","W1U 1BL","5 Picton Place  W1U 1BL London Greater London",51.5153723,-0.1513594
"4399","Crosstown Piccadilly - Doughnuts, Ice Cream & Coffee","35 Piccadilly","","London","Greater London","W1J 0DW","35 Piccadilly  W1J 0DW London Greater London",51.50913215,-0.137076456369996
"4400","Crosstown Victoria - Doughnuts, Ice Cream & Coffee","14 Sir Simon Milton Square","","London","Greater London","SW1E 5DJ","14 Sir Simon Milton Square  SW1E 5DJ London Greater London",51.4973244,-0.1438325
"4401","Chaiiwala","225 Hoe Street","","Walthamstow","Greater London","E17 9PP","225 Hoe Street  E17 9PP Walthamstow Greater London",51.5820571444444,-0.0183551777777778
"4402","The Garden Pizza and Kitchen","110 Grove Green Road","","London","Greater London","E11 4EL","110 Grove Green Road  E11 4EL London Greater London",51.5602589,-0.00164286254893003
"4403","The Garden Pizza and Kitchen","91-93","Great Eastern Street","London","Greater London","EC2A 3HZ","91-93 Great Eastern Street EC2A 3HZ London Greater London",51.5258622,-0.0835236
"4404","Creams Cafe Walthamstow","4 Church Hill","","London","Greater London","E17 3AG","4 Church Hill  E17 3AG London Greater London",51.5849084,-0.0191552
"4405","Laroash","46 Haven Green","","London","Greater London","W5 2NX","46 Haven Green  W5 2NX London Greater London",51.5154303,-0.3022904
"4406","Kamasutra Indian Restaurant Hammersmith","2 Holcombe Street","","London","Greater London","W6 9JR","2 Holcombe Street  W6 9JR London Greater London",51.4922792,-0.2325436
"4407","Yum Bun Dinerama","17-19","Great Eastern Street","London","Greater London","EC2A 3EJ","17-19 Great Eastern Street EC2A 3EJ London Greater London",51.5243999,-0.0804117
"4408","CHICKEN EXPRESS","165 Portland Road","South Norwood","London","Greater London","SE25 4UY","165 Portland Road South Norwood SE25 4UY London Greater London",51.3949022,-0.0674986
"4409","Sixtyone Ltd","61 Upper Berkeley Street","","London","Greater London","W1H 7PP","61 Upper Berkeley Street  W1H 7PP London Greater London",51.5151458,-0.1620383
"4410","boteh jeghe","110 George Street","","London","Greater London","W1U 8NX","110 George Street  W1U 8NX London Greater London",51.5173991,-0.156549268050752
"4411","Huangs Catering Ltd T/A Sushinoen","2 White Church Lane","","London","Greater London","E1 7QR","2 White Church Lane  E1 7QR London Greater London",51.5159715,-0.0691670502953774
"4412","Huangs Grill Ltd T/A Taisho","150 Golders Green Road","","London","Greater London","NW11 8HE","150 Golders Green Road  NW11 8HE London Greater London",51.575674,-0.2040652
"4413","Liv Belgravia","18-22","Holbein Place","London","Greater London","SW1W 8NL","18-22 Holbein Place SW1W 8NL London Greater London",51.4910275,-0.1556518
"4414","KFC Seven Kings","687 High Road","","Ilford","Greater London","IG3 8RQ","687 High Road  IG3 8RQ Ilford Greater London",51.5606137,0.0814962
"4415","KFC Forest Gate","31 Woodgrange Road","","London","Greater London","E7 8BA","31 Woodgrange Road  E7 8BA London Greater London",51.5477777,0.0250331
"4416","Saaqi Ltd","149 Cricklewood Broadway","","London","Greater London","NW2 3HY","149 Cricklewood Broadway  NW2 3HY London Greater London",51.5559861,-0.2146401
"4417","Equinox Kensington","99 Kensington High Street","","London","Greater London","W8 5SA","99 Kensington High Street  W8 5SA London Greater London",51.5011463,-0.1914769
"4418","Equinox St James'","12 St. James's Street","","London","Greater London","SW1A 1ER","12 St. James's Street  SW1A 1ER London Greater London",51.5061189,-0.1386152
"4419","Kaspa's Tooting Limited","250 Upper Tooting Road","","London","Greater London","SW17 0DN","250 Upper Tooting Road  SW17 0DN London Greater London",51.4331775,-0.1634045
"4420","TGH LONDON LTD","410 High Road","Tottenham","London","Greater London","N17 9JB","410 High Road Tottenham N17 9JB London Greater London",51.5918833,-0.0698292
"4421","GLADYATOR LTD ","720 Old Kent Road","","London","Greater London","SE15 1NG","720 Old Kent Road  SE15 1NG London Greater London",51.48083915,-0.0607425763157877
"4422","Fireaway pizza ealing","2 The Mall","","London","Greater London","W5 2PJ","2 The Mall  W5 2PJ London Greater London",51.5139262,-0.2992356
"4423","Rusty Bike Pub Chingford","134-138","Station Road","London","Greater London","E4 6AN","134-138 Station Road E4 6AN London Greater London",51.6335484,0.0095033
"4424","Cauliflower","60 Upminster Road South","","Rainham","Greater London","RM13 9AA","60 Upminster Road South  RM13 9AA Rainham Greater London",51.5193683,0.1958396
"4425","I Go Chop","46 Camberwell Church Street","","London","Greater London","SE5 8QZ","46 Camberwell Church Street  SE5 8QZ London Greater London",51.47367235,-0.0897557061149687
"4426","Spaces","660 Old Kent Road","","London","Greater London","SE15 1JF","660 Old Kent Road  SE15 1JF London Greater London",51.4887025,-0.0776619
"4427","olive and lemon cafe/bistro","30 Broadway","","London","Greater London","E15 4QS","30 Broadway  E15 4QS London Greater London",51.5405888,0.000606
"4428","KFC Ilford","204-206","High Road","Ilford","Greater London","IG1 1QB","204-206 High Road IG1 1QB Ilford Greater London",51.5606137,0.0814962
"4429","KFC Old Street","Basement","129-131 City Road","London","Greater London","EC1V 1JB","Basement 129-131 City Road EC1V 1JB London Greater London",51.542052,0.00584790457587504
"4430","KFC Brent Cross","Brent Cross Shopping Centre Prince","","London","Greater London","NW4 3FP","Brent Cross Shopping Centre Prince  NW4 3FP London Greater London",51.5757231,-0.2225306
"4431","KFC Queensway","54 Queensway","","London","Greater London","W2 3RY","54 Queensway  W2 3RY London Greater London",51.5120156,-0.1873464
"4432","Masala Restaurant","88 Brick Lane","","London","Greater London","E1 6RL","88 Brick Lane  E1 6RL London Greater London",51.5193685,-0.071637644195037
"4433","Brawn","49 Columbia Road","","London","Greater London","E2 7RG","49 Columbia Road  E2 7RG London Greater London",51.528927,-0.070261
"4434","The Roome","23 Half Moon Lane","","London","Greater London","SE24 9JU","23 Half Moon Lane  SE24 9JU London Greater London",51.453026,-0.0999424353316318
"4435","Dolci Coffee & Juice Ltd","176 Earls Court Road","","London","Greater London","SW5 9QQ","176 Earls Court Road  SW5 9QQ London Greater London",51.4934874,-0.1948741
"4436","Chimac","282 Burlington Road","","New Malden","Greater London","KT3 4NL","282 Burlington Road  KT3 4NL New Malden Greater London",51.3988301,-0.2535711
"4437","Burger King","170 Bullsmoor Lane","","Enfield","Greater London","EN1 4SE","170 Bullsmoor Lane  EN1 4SE Enfield Greater London",51.6804745,-0.0472916
"4438","Starbucks Beckenham","220 High Street","","Beckenham","Greater London","BR3 1EN","220 High Street  BR3 1EN Beckenham Greater London",51.4074089,-0.0277008
"4439","GRILANDIA 2","108 The Broadway","","London","Greater London","SW19 1RH","108 The Broadway  SW19 1RH London Greater London",51.4194064,-0.200590409812891
"4440","Jusaka Ltd","361-363 Goswell Road","Islington","London","Greater London","EC1V 7JL","361-363 Goswell Road Islington EC1V 7JL London Greater London",51.5311404,-0.1045516
"4441","Caraway","513-519","Cranbrook Road","Ilford","Greater London","IG2 6HA","513-519 Cranbrook Road IG2 6HA Ilford Greater London",51.5738919,0.0660148
"4442","Coombe Hill Holdings (1946) Ltd","Golf Club Drive","","Kingston upon Thames","Greater London","KT2 7DF","Golf Club Drive  KT2 7DF Kingston upon Thames Greater London",51.4177633,-0.2622159
"4443","SANNIN","71 Edgware Road","","London","Greater London","W2 2HZ","71 Edgware Road  W2 2HZ London Greater London",51.51552425,-0.164011996387105
"4444","MexiCorner","734 High Road Leytonstone","","London","Greater London","E11 3AW","734 High Road Leytonstone  E11 3AW London Greater London",51.57005825,0.0140530720312519
"4445","Yummys Sutton Limited ","9 Cheam Road","","Sutton","Greater London","SM1 1SN","9 Cheam Road  SM1 1SN Sutton Greater London",51.3611584,-0.1929407
"4446","Paranhodu","125 Lewisham Way","","London","Greater London","SE14 6QJ","125 Lewisham Way  SE14 6QJ London Greater London",51.4723359,-0.031534
"4447","Chicken House","661 High Road","","Ilford","Greater London","IG3 8RA","661 High Road  IG3 8RA Ilford Greater London",51.5606137,0.0814962
"4448","The Plough","42 Christchurch Road","","London","Greater London","SW14 7AF","42 Christchurch Road  SW14 7AF London Greater London",51.46081915,-0.27098734832997
"4449","Nonna Lina Pizzeria","28 Western Avenue","","London","Greater London","W3 7TZ","28 Western Avenue  W3 7TZ London Greater London",51.5139461,-0.2492374
"4450","The Taj","10 Carlton Parade","","Orpington","Greater London","BR6 0JB","10 Carlton Parade  BR6 0JB Orpington Greater London",51.3826745,0.1072696
"4451","NUDO PIZZA","70 High Road","","London","Greater London","N2 9PN","70 High Road  N2 9PN London Greater London",51.588612,-0.1640372
"4452","SICHUAN CHINESE RESTAURANT","6 Potters Road","","Barnet","Greater London","EN5 5HW","6 Potters Road  EN5 5HW Barnet Greater London",51.653042,-0.1826018
"4453","The Alexandra ","163 Parish Lane","","London","Greater London","SE20 7JH","163 Parish Lane  SE20 7JH London Greater London",51.4166359,-0.0499437
"4454","Cactus Grill","15 Woodcote Road","","Wallington","Greater London","SM6 0LH","15 Woodcote Road  SM6 0LH Wallington Greater London",51.3596729,-0.149641
"4455","100 Hoxton","100-102","Hoxton Street","London","Greater London","N1 6SG","100-102 Hoxton Street N1 6SG London Greater London",51.5310317,-0.0801946
"4456","the lord tredegar ","Lord Tredegar","49-50 Lichfield Road","London","Greater London","E3 5AL","Lord Tredegar 49-50 Lichfield Road E3 5AL London Greater London",51.5283485,-0.0334786
"4457","The Hoarder","16 Lillie Road","","London","Greater London","SW6 1TS","16 Lillie Road  SW6 1TS London Greater London",51.48693745,-0.197487253833333
"4458","The meat bar","301 West End Lane","","London","Greater London","NW6 1RD","301 West End Lane  NW6 1RD London Greater London",51.5470047,-0.1910937
"4459","Harvest Garden","12 John Princes Street","","London","Greater London","W1G 0JR","12 John Princes Street  W1G 0JR London Greater London",51.51610525,-0.143097050000013
"4460","Tea Garden","42 Bertram Road","","London","Greater London","NW4 3PN","42 Bertram Road  NW4 3PN London Greater London",51.5771473,-0.2337897
"4461","AKSULAR RESTAURANT","510 Hertford Road","","Enfield","Greater London","EN3 5SS","510 Hertford Road  EN3 5SS Enfield Greater London",51.6669851,-0.0425637
"4462","Kaleido Kingly","1 Kingly Street","","London","Greater London","W1B 5PA","1 Kingly Street  W1B 5PA London Greater London",51.5135205,-0.1404167
"4463","Angel Of Green London Limited ","25 Newport Court","","London","Greater London","WC2H 7JS","25 Newport Court  WC2H 7JS London Greater London",51.5119788,-0.1293303
"4464","PEPE'S PIRI PIRI","82 Brick Lane","","London","Greater London","E1 6RL","82 Brick Lane  E1 6RL London Greater London",51.5191854,-0.0714963293246555
"4465","Sager and Wilde","193 Hackney Road","Hackney","London","Greater London","E2 8JL","193 Hackney Road Hackney E2 8JL London Greater London",51.5309659,-0.0721293
"4466","ALADIN KEBABISH INDIAN CUISINE LIMITED","147-149","West Hendon Broadway","London","Greater London","NW9 7EA","147-149 West Hendon Broadway NW9 7EA London Greater London",51.5766672,-0.23918095937037
"4467","WAFT COFFEE","280 Chiswick High Road","","London","Greater London","W4 1PD","280 Chiswick High Road  W4 1PD London Greater London",51.4933749,-0.2455113
"4468","HungryAF","22 Millwood Road","","Hounslow","Greater London","TW3 2HH","22 Millwood Road  TW3 2HH Hounslow Greater London",51.4587823,-0.3570784
"4469","DOWNTOWN KITCHEN LTD T/A FAT TWINS","1392 London Road","Norbury","London","Greater London","SW16 4BZ","1392 London Road Norbury SW16 4BZ London Greater London",51.4102164,-0.1225208
"4470","Radhika Authentic Indian Food","63 Station Road","","Harrow","Greater London","HA1 2TY","63 Station Road  HA1 2TY Harrow Greater London",51.5871058,-0.332372848657718
"4471","Thai Cafe","516 London Road","Cheam","Sutton","Greater London","SM3 8HW","516 London Road Cheam SM3 8HW Sutton Greater London",51.3719338,-0.2269228
"4472","Al Saif Ltd","105 Ilford Lane","","Ilford","Greater London","IG1 2RJ","105 Ilford Lane  IG1 2RJ Ilford Greater London",51.5448722,0.0772958
